Data,PM25,d3_mean,weekly_mean,month_max,month_std,expanding_mean,expanding_median,nested_mean,lag1d,day_of_week,month_number,season,trend,seasonal,resid
2022-07-31,5.406631,7.922332333333334,7.3996635714285715,16.546019,3.483425908127941,11.783091170616114,9.307135,8.745632904761907,8.744954,6,7,2,8.520729001671604,-1.5522904874927244,-1.5618075141788799
2022-08-01,8.45465,7.341819333333334,7.267478428571429,16.546019,3.2120936008853036,11.753013528301887,9.234565,8.023399571428573,5.406631,0,8,2,8.539442713635937,0.5763238337032103,-0.6611165473391463
2022-08-02,7.275393,7.535411666666668,7.327087142857144,16.546019,3.09325401875713,11.737528253521127,9.161995,7.51887361904762,8.45465,1,8,2,8.594461141066178,1.1355662245620786,-2.454634365628257
2022-08-03,11.24839,7.045558000000002,7.161244428571429,16.546019,3.078792780877671,11.716677154205607,9.0440845,7.331409714285717,7.275393,2,8,2,8.674970995975379,2.4767987363710784,0.09662026765354348
2022-08-04,15.511892,8.992811000000001,8.021723,14.114915,2.702220124242294,11.714499074418606,9.161995,7.251936666666668,11.24839,3,8,2,8.78345639146038,3.734850543288625,2.993585065250995
2022-08-05,12.75457,11.345225000000001,9.21654042857143,15.511892,3.028640080539672,11.732079597222222,9.234565,7.503351523809526,15.511892,4,8,2,8.934462787158944,0.6583202184240037,3.161786994417051
2022-08-06,7.493069,13.171617333333336,9.913782857142857,15.511892,3.1471196328945625,11.736791534562212,9.307135,8.133169285714287,12.75457,5,8,2,9.12058583289338,0.1618181969281155,-1.789335029821495
2022-08-07,5.38841,11.919843666666667,9.734942142857145,15.511892,3.0879838784963902,11.717324917431192,9.234565,9.050682095238097,7.493069,6,8,2,9.321285192419767,-0.4785152165152829,-3.4543599759044836
2022-08-08,6.16855,8.545349666666668,9.732339142857143,15.511892,3.1071478281939724,11.688425762557078,9.161995,9.621755142857143,5.38841,0,8,2,9.541982241978848,-0.34836537040527593,-3.025066871573573
2022-08-09,11.158001,6.350009666666668,9.405753428571428,15.511892,3.1190686184015104,11.663335418181818,9.0440845,9.793688047619051,6.16855,1,8,2,9.808655627917464,-1.529235307087568,2.8785806791701045
2022-08-10,5.860218,7.571653666666667,9.960411714285714,15.511892,3.121847215855116,11.661048837104072,9.161995,9.624344904761907,11.158001,2,8,2,10.13636440138353,-3.938820673586744,-0.33732572779678627
2022-08-11,7.78316,7.728923000000002,9.190672857142857,15.511892,3.0627971017192728,11.634918968468467,9.0440845,9.699501428571429,5.860218,3,8,2,10.525973302503349,-1.0824988561165523,-1.6603144463867974
2022-08-12,9.089392,8.267126333333335,8.086568285714284,15.511892,2.8836894166347653,11.617646506726457,8.926174,9.518946,7.78316,4,8,2,10.941443005956287,-2.3295258014314286,0.4774747954751408
2022-08-13,11.647526,7.577590000000001,7.562971428571429,15.511892,2.8207203396780196,11.606359656250001,9.007783,9.07921761904762,9.089392,5,8,2,11.337600794252849,0.40266768501097305,-0.09274247926382273
2022-08-14,13.262214,9.506692666666668,8.156465285714287,15.511892,2.869067591137508,11.606542617777777,9.089392,8.280070857142858,11.647526,6,8,2,11.688750710018763,0.6270505428449039,0.9464127471363337
2022-08-15,13.17186,11.333044000000001,9.281294428571428,15.511892,2.8849048892787588,11.613868597345133,9.1256935,7.935335000000001,13.262214,0,8,2,11.96635957831998,2.873200279542902,-1.66769985786288
2022-08-16,14.85876,12.69386666666667,10.281767285714285,15.511892,2.9202639534395223,11.620731995594713,9.161995,8.333577047619048,13.17186,1,8,2,12.13525576256865,4.735940434343059,-2.0124361969117093
2022-08-17,14.968023,13.764278000000003,10.810447142857143,15.511892,3.0451852326200837,11.634933872807018,9.234565,9.239842333333334,14.85876,2,8,2,12.174026999877391,1.5838993407611703,1.2100966593614384
2022-08-18,17.652619,14.332881000000002,12.111562142857142,15.511892,3.1915997370258222,11.649488847161573,9.307135,10.124502952380954,14.968023,3,8,2,12.105522744707388,-0.012215636531094719,5.559311891823709
2022-08-19,15.548488,15.826467333333335,13.521484857142857,17.652619,3.4974673518048385,11.675589413043479,9.325278,11.067925523809524,17.652619,4,8,2,11.972539994101027,-0.8406739061104258,4.416621912009401
2022-08-20,20.10218,16.05637666666667,14.444212857142858,17.652619,3.6312685947504053,11.692355207792207,9.343421,12.147831380952383,15.548488,5,8,2,11.787658321906733,0.6857832232113434,7.628738454881926
2022-08-21,7.311467,17.767762333333337,15.65202057142857,20.10218,4.03817563079987,11.728604452586206,9.452414999999998,13.35908661904762,20.10218,6,8,2,11.524592384080517,-1.6350350503951625,-2.5780903336853545
2022-08-22,3.447087,14.32071166666667,14.801913857142859,20.10218,4.015050675222407,11.709646781115879,9.343421,14.539239428571431,7.311467,0,8,2,11.1589296208864,-4.369199260053592,-3.3426433608328088
2022-08-23,9.506669,10.286911333333338,13.412660571428573,20.10218,4.180071214278996,11.674336696581197,9.325278,14.966049095238096,3.447087,1,8,2,10.676093390520004,-1.1544563864222992,-0.014968004097704934
2022-08-24,6.259185,6.755074333333336,12.648076142857144,20.10218,4.126149697143592,11.665112578723404,9.343421,14.622198333333339,9.506669,2,8,2,10.089260529469392,-2.592535769941601,-1.2375397595277917
2022-08-25,9.325278,6.40431366666667,11.40395642857143,20.10218,4.16813899648341,11.642206105932203,9.325278,13.620883523809526,6.259185,3,8,2,9.440041712581293,-0.040396958223466874,-0.07436675435782547
2022-08-26,8.200662,8.36371066666667,10.214336285714285,20.10218,4.160095759512339,11.632430037974682,9.325278,12.48823104761905,9.325278,4,8,2,8.790405535069203,0.6262654863979674,-1.2160090214671708
2022-08-27,11.357575,7.928375000000003,9.164646857142857,20.10218,4.077262501046099,11.618010844537816,9.3162065,11.422122952380956,8.200662,5,8,2,8.218487342412013,2.419012322317718,0.7200753352702698
2022-08-28,13.879062,9.627838333333335,7.915417571428572,20.10218,4.044928010497516,11.616921154811715,9.325278,10.26097985714286,11.357575,6,8,2,7.798459194965456,3.9746202491478724,2.105982555886672
2022-08-29,7.366095,11.145766333333334,8.85364542857143,20.10218,4.072920682925099,11.626346741666667,9.3343495,9.098133571428574,13.879062,0,8,2,7.570936195158172,1.1393454859842287,-1.3441866811424008
2022-08-30,3.991364,10.867577333333335,9.413503714285714,20.10218,4.100255136894644,11.608669348547718,9.325278,8.644569952380953,7.366095,1,8,2,7.529271481309941,-0.3368913177115137,-3.2010161635984273
2022-08-31,5.51532,8.41217366666667,8.625603,20.10218,4.167069438007913,11.577192880165288,9.3162065,8.72752223809524,3.991364,2,8,2,7.626185797068488,-0.7362087787813588,-1.3746570182871292
2022-09-01,4.608211,5.62425966666667,8.519336571428571,20.10218,4.2465952639935844,11.552246901234566,9.307135,8.964250714285717,5.51532,3,9,3,7.798170853386855,3.00654505246816,-6.196504905855015
2022-09-02,5.551625,4.704965000000002,7.845469857142858,20.10218,4.3376747797334065,11.523787737704918,9.234565,8.852814428571431,4.608211,4,9,3,8.008758925012588,-0.7307912642490645,-1.7263426607635237
2022-09-03,4.39062,5.225052000000002,7.467036,20.10218,4.411894190751769,11.499411563265307,9.161995,8.330136476190479,5.551625,5,9,3,8.238555349308257,-3.5645918871673223,-0.28334346214093387
2022-09-04,8.019232,4.850152000000002,6.471756714285713,20.10218,4.396337265124455,11.470514036585367,9.1256935,7.943947476190478,4.39062,6,9,3,8.468919520119798,-1.0286720175494983,0.5789844974297012
2022-09-05,6.83992,5.987159000000002,5.634638142857143,20.10218,4.363583232892271,11.456541234817813,9.089392,7.26142085714286,8.019232,0,9,3,8.691901093209639,-2.4727090899749187,0.6207279967652806
2022-09-06,10.141804,6.416590666666669,5.559470285714285,20.10218,4.375191446817726,11.437925826612904,9.007783,6.524476952380954,6.83992,1,9,3,8.917763116721085,-0.022351266110782503,1.2463921493896972
2022-09-07,12.373251,8.333652000000003,6.438104571428572,20.10218,4.310206289599568,11.432720518072289,9.089392,5.888621714285717,10.141804,2,9,3,9.153628053251559,0.6514054608246422,2.568217485923798
2022-09-08,15.185326,9.784991666666668,7.417808999999999,20.10218,4.290375305745032,11.43648264,9.1256935,5.8774043333333355,12.373251,3,9,3,9.376320580691388,1.0628369528488029,4.7461684664598085
2022-09-09,13.352879,12.566793666666669,8.928825428571429,20.10218,4.3968936081388295,11.451418270916333,9.161995,6.471794619047621,15.185326,4,9,3,9.529219990468084,2.102359663423488,1.7212993461084274
2022-09-10,10.994394,13.637152000000002,10.043290285714287,20.10218,4.371820970798603,11.458963749999999,9.234565,7.594913000000003,13.352879,5,9,3,9.563891405738373,-0.4738175944925216,1.9043201887541485
2022-09-11,7.674305,13.177533000000002,10.986686571428573,20.10218,4.350960223636757,11.457127505928854,9.307135,8.796641571428575,10.994394,6,9,3,9.45801518677655,-1.3612868112541527,-0.4224233755223956
2022-09-12,6.477083,10.673859333333334,10.937411285714287,20.10218,4.371753684202317,11.442234503937009,9.234565,9.986267428571429,7.674305,0,9,3,9.230548801158209,-1.0927460078010434,-1.6607197933571651
2022-09-13,12.191958,8.381927333333335,10.885577428571427,20.10218,4.415106215612487,11.422763321568628,9.161995,10.655796047619049,6.477083,1,9,3,8.942997500231941,4.199574293895415,-0.9506137941273565
2022-09-14,8.599575,8.781115333333336,11.17845657142857,20.10218,4.392474993944877,11.42576798828125,9.234565,10.93655842857143,12.191958,2,9,3,8.662377000895752,2.136107431062221,-2.198909431957974
2022-09-15,8.254867,9.08953866666667,10.63936,20.10218,4.35812696988747,11.41477112840467,9.161995,11.000481761904766,8.599575,3,9,3,8.460487360898195,-2.5489045819114695,2.343284221013274
2022-09-16,8.019232,9.682133333333335,9.649294428571428,20.10218,4.262472836620127,11.402523437984497,9.1256935,10.901131333333337,8.254867,4,9,3,8.422623639696159,-1.5624873618180644,1.159095722121906
2022-09-17,6.132153,8.29122466666667,8.887344857142857,20.10218,4.150065845118632,11.389460536679538,9.089392,10.489037000000001,8.019232,5,9,3,8.595596077948054,-2.4937267136377312,0.030283635689677624
2022-09-18,4.971162,7.4687506666666685,8.192739,20.10218,3.8850859432968226,11.369240123076924,9.007783,9.725333095238097,6.132153,6,9,3,8.965365496660013,1.029762443066529,-5.023965939726542
2022-09-19,6.458718,6.374182333333336,7.806575714285715,20.10218,3.7498385746476095,11.344726413793104,8.926174,8.909792761904765,4.971162,0,9,3,9.46804701613585,1.519800744089487,-4.529129760225337
2022-09-20,4.717084,5.8540110000000025,7.803952142857143,15.185326,3.0833961688589078,11.326077526717556,8.87185,8.295553190476193,6.458718,1,9,3,10.034844519815199,0.6438588183143419,-5.961619338129541
2022-09-21,9.488768,5.382321333333336,6.7361130000000005,15.185326,3.1453193668452792,11.300948273764257,8.817526,7.934422285714288,4.717084,2,9,3,10.62973427023702,0.47886339953496393,-1.619829669771983
2022-09-22,8.636096,6.8881900000000025,6.863140571428572,15.185326,3.0265345177496457,11.294083954545455,8.87185,7.448880285714289,9.488768,3,9,3,11.229654979559706,-1.6201070045527528,-0.9734519750069541
2022-09-23,10.595527,7.6139826666666695,6.917601857142857,15.185326,3.019008856027972,11.284053811320755,8.817526,7.134401904761908,8.636096,4,9,3,11.803787963265602,-1.3843515776133817,0.17609061434778006
2022-09-24,12.772504,9.573463666666669,7.2856440000000005,15.185326,3.0217807306122855,11.281465364661655,8.87185,6.838951809523812,10.595527,5,9,3,12.317391736746824,-1.1566986503372687,1.6118109135904444
2022-09-25,25.508492,10.668042333333338,8.23426557142857,15.185326,3.1203961003762437,11.287049779026217,8.926174,7.022128809523813,12.772504,6,9,3,12.753133495202952,3.215707296263541,9.539651208533506
2022-09-26,22.133928,16.292174333333335,11.168169857142857,25.508492,4.392613370952281,11.340114861940298,9.007783,7.479170476190478,25.508492,0,9,3,13.108051889351147,3.566791315776224,5.459084794872629
2022-09-27,12.863031,20.138308000000006,13.40748557142857,25.508492,4.981716946241351,11.380240561338288,9.089392,8.896026476190478,22.133928,1,9,3,13.355247435114443,-2.4954627307480877,2.0032462956336445
2022-09-28,10.649685,20.16848366666667,14.571192285714286,25.508492,4.954260413313195,11.385732377777778,9.1256935,10.936640333333335,12.863031,2,9,3,13.47353860429304,-1.8637650738215676,-0.9600885304714719
2022-09-29,11.339103,15.215548000000004,14.737037571428571,25.508492,4.942644608555258,11.383016335793357,9.161995,13.048949238095242,10.649685,3,9,3,13.477566545763944,-2.6548670602883386,0.516403514524395
2022-09-30,19.068077,11.617273000000003,15.12318142857143,25.508492,4.837594389900439,11.382854889705882,9.234565,14.238571809523814,11.339103,4,9,3,13.384220553513083,1.5535827881090525,4.130273658377861
2022-10-01,17.290366,13.685621666666668,16.333545714285716,25.508492,5.0503382899930775,11.411005886446887,9.307135,14.810470428571433,19.068077,5,10,3,13.21417665594724,1.4700622789623918,2.6061270650903676
2022-10-02,10.486478,15.899182000000001,16.97895457142857,25.508492,5.090956503558908,11.43246340510949,9.3162065,15.397921571428574,17.290366,6,10,3,13.005869629722746,0.11547168650550622,-2.6348633162282518
2022-10-03,6.658418,15.61497366666667,14.832952571428573,25.508492,4.998093112803533,11.429023458181819,9.325278,16.145227238095238,10.486478,0,10,3,12.814699627298078,0.5700185967048366,-6.726300224002914
2022-10-04,7.51124,11.47842066666667,12.62216542857143,25.508492,4.9133963807364545,11.411738655797102,9.3162065,16.048484285714288,6.658418,1,10,3,12.720999056371921,-0.6365663268574917,-4.57319272951443
2022-10-05,10.287133,8.218712000000002,11.857623857142856,25.508492,4.924635399014382,11.397657433212997,9.307135,14.811357523809528,7.51124,2,10,3,12.815708095614207,-0.2943761560958419,-2.2341989395183646
2022-10-06,10.214264,8.15226366666667,11.805830714285715,25.508492,4.866194618114739,11.393662741007194,9.3162065,13.104247285714289,10.287133,3,10,3,13.131290811130146,0.11760252984157396,-3.034629340971721
2022-10-07,12.953744,9.337545666666669,11.645139428571428,25.508492,4.865757676620406,11.389435505376344,9.325278,12.09520666666667,10.214264,4,10,3,13.613071253307812,1.4484191813660308,-2.1077464346738424
2022-10-08,22.696348,11.151713666666668,10.771663285714286,25.508492,4.872432562945273,11.39502232142857,9.3343495,11.769531333333335,12.953744,5,10,3,14.21263658037769,2.517253351789712,5.966458067832598
2022-10-09,8.436292,15.28811866666667,11.543946428571429,25.508492,5.269105055473408,11.435240562277581,9.343421,11.407544476190479,22.696348,6,10,3,14.891798428367954,-3.017070856491154,-3.4384355718768003
2022-10-10,10.250828,14.695461333333336,11.251062714285712,25.508492,5.2794991089021766,11.424605992907802,9.3343495,11.320249714285717,8.436292,0,10,3,15.571201629471693,-1.8913634858245594,-3.429010143647133
2022-10-11,11.88338,13.794489333333336,11.764264142857144,25.508492,5.281931671063786,11.420458367491165,9.343421,11.188890809523812,10.250828,1,10,3,16.15499073594641,-2.329154854166697,-1.9424558817797113
2022-10-12,20.211367,10.19016666666667,12.38885557142857,25.508492,5.2432505228785065,11.422088373239436,9.4160945,11.519757761904765,11.88338,2,10,3,16.59500959500647,1.7067832608454234,1.909574144148106
2022-10-13,21.988668,14.115191666666668,13.806603285714285,25.508492,5.408979093292251,11.452927947368421,9.488768,11.801394142857145,20.211367,3,10,3,16.903726215710776,0.5096847420148387,4.575257042274387
2022-10-14,26.543101,18.027805,15.488660999999999,25.508492,5.725584804879806,11.489766199300698,9.497718500000001,12.653241000000003,21.988668,4,10,3,17.118803407331143,-0.28599469017555607,9.710292282844414
2022-10-15,24.492328,22.914378666666668,17.429997714285715,26.543101,6.265961956144208,11.542216843205575,9.506669,13.894706619047623,26.543101,5,10,3,17.271967603510202,1.3031164935608932,5.917243902928906
2022-10-16,17.761635,24.341365666666672,17.686566285714285,26.543101,6.568631495144266,11.587182506944444,9.534039,15.575087333333334,24.492328,6,10,3,17.35157484558476,2.45564244767355,-2.045582293258313
2022-10-17,20.864403,22.93235466666667,19.01875814285714,26.543101,6.545720512978292,11.608547394463669,9.561409,16.86840833333334,17.761635,0,10,3,17.325559551977662,0.25137481056852495,3.287468637453813
2022-10-18,20.392242,21.039455333333336,20.53498314285714,26.543101,6.5265028840906645,11.640464137931033,9.5976865,18.04510738095238,20.864403,1,10,3,17.21327212939515,0.4583797429487644,2.7205901276560844
2022-10-19,8.654035,19.67276,21.75053485714286,26.543101,6.397605046078364,11.670538975945018,9.633964,19.080102523809526,20.392242,2,10,3,17.048285851650107,-0.8046259469588019,-7.589624904691304
2022-10-20,7.093949,16.636893333333337,20.09948742857143,26.543101,6.314409285901945,11.660208482876714,9.5976865,20.434758714285717,8.654035,3,10,3,16.82773407045657,0.9232038223028864,-10.656988892759458
2022-10-21,13.752064,12.046742000000002,17.97167042857143,26.543101,6.200291583375253,11.644623979522185,9.561409,20.795001809523814,7.093949,4,10,3,16.60102677037238,-2.7328494745365304,-0.11611329583584862
2022-10-22,20.918301,9.833349333333336,16.14437942857143,26.543101,6.126153377877204,11.651792142857143,9.5976865,19.94056423809524,13.752064,5,10,3,16.45530328677162,-0.8176115846761832,5.280609297904562
2022-10-23,15.130899,13.921438000000002,15.633804142857143,26.543101,6.1104309016865015,11.683204037288137,9.633964,18.071845761904765,20.918301,6,10,3,16.462374439823638,-2.443399109472867,1.1119236696492294
2022-10-24,15.602605,16.600421333333333,15.257984714285714,26.543101,6.0481391842432455,11.694851655405405,9.6430355,16.583284666666668,15.130899,0,10,3,16.61912356279131,-0.19466330165599183,-0.8218552611353171
2022-10-25,11.39384,17.217268333333337,14.506299285714286,26.543101,6.028424596073974,11.708009074074074,9.652107,15.678722761904766,15.602605,1,10,3,16.85553717847347,-1.3919436333288688,-4.0697535451446
2022-10-26,9.307389,14.042448000000002,13.220813285714286,26.543101,5.761590823784654,11.706954815436243,9.6521155,15.13269604761905,11.39384,2,10,3,17.11416694678904,-0.14444929233235904,-7.662328654456681
2022-10-27,21.535771,12.101278000000002,13.314149571428572,26.543101,5.688166399176233,11.698929511705686,9.652107,14.328365761904763,9.307389,3,10,3,17.368975314372346,1.6948606552868595,2.471935030340795
2022-10-28,30.643125,14.079000000000002,15.377267000000002,26.543101,5.8180365270457735,11.731718983333334,9.6521155,13.680420714285717,21.535771,4,10,3,17.620505759193346,5.9059391382901305,7.116680102516526
2022-10-29,18.305881,20.495428333333336,17.790275714285716,30.643125,6.433394797124848,11.794547574750831,9.652124,13.970743285714287,30.643125,5,10,3,17.847969811660537,1.1588063838998914,-0.7008951955604275
2022-10-30,21.390083,23.49492566666667,17.41707285714286,30.643125,6.403239153415716,11.816108281456954,9.661187,15.493897428571431,18.305881,6,10,3,18.01119282972981,0.1418545500719552,3.2370356201982347
2022-10-31,20.501023,23.446363000000005,18.311242,30.643125,6.458596128970249,11.847705557755775,9.67025,16.861538523809525,21.390083,0,10,3,18.11004378204751,-0.6306475626901983,3.0216267806426913
2022-11-01,21.335656,20.065662333333336,19.011016,30.643125,6.510167390775986,11.876170417763158,9.679172,17.839530190476193,20.501023,1,11,3,18.151388883481808,-0.7253347037277051,3.9096018202458964
2022-11-02,15.747746,21.075587333333335,20.43127542857143,30.643125,6.498753536717106,11.907185124590164,9.688094,18.24644361904762,21.335656,2,11,3,18.08527954099961,-0.8147558156638225,-1.5227777253357893
2022-11-03,10.940284,19.194808333333334,21.35132642857143,30.643125,6.240984853674598,11.919735977124184,9.688094,19.251177809523814,15.747746,3,11,3,17.841821618815594,2.328291063151288,-9.229828681966882
2022-11-04,18.269794,16.007895333333334,19.83768542857143,30.643125,6.098692963248343,11.91654557980456,9.688094,20.26453928571429,10.940284,4,11,3,17.424734462377085,-3.185137904260303,4.030197441883221
2022-11-05,16.111065,14.985941333333336,18.070066714285712,30.643125,5.9819307611098775,11.93717300974026,9.706377499999999,20.540095761904762,18.269794,5,11,3,16.930620631257597,-3.546383244037353,2.7268276127797577
2022-11-06,13.951632,15.107047666666668,17.75652157142857,30.643125,5.8475354204357535,11.950680750809061,9.724661,19.753026190476195,16.111065,6,11,3,16.49391385588681,-4.135427703603543,1.593145847716734
2022-11-07,18.360208,16.110830333333336,16.693885714285717,30.643125,5.82551997852668,11.957135432258065,9.7428045,18.554757904761907,13.951632,0,11,3,16.1805288110773,-2.5400711446002195,4.719750333522921
2022-11-08,14.71362,16.140968333333337,16.388055,30.643125,5.7376670646875745,11.977724090032154,9.760948,17.506824666666667,18.360208,1,11,3,15.976679809361247,-0.3086310871827085,-0.9544287221785375
2022-11-09,21.86179,15.675153333333334,15.442049857142857,30.643125,5.522806214842264,11.986492987179487,9.769868500000001,16.946154095238096,14.71362,2,11,3,15.84812476185329,8.595293397289687,-2.581628159142978
2022-11-10,14.623305,18.31187266666667,16.315484714285713,30.643125,5.419960863550161,12.018043456869009,9.778789,16.174663523809524,21.86179,3,11,3,15.791654694818195,2.234739798368587,-3.4030894931867817
2022-11-11,9.488819,17.066238333333335,16.84163057142857,30.643125,5.341868440138135,12.026340468152867,9.8242795,16.04852985714286,14.623305,4,11,3,15.798213099693282,-0.14964258027888622,-6.159751519414396
2022-11-12,14.532563,15.324638000000002,15.587205571428571,30.643125,5.5267827335934525,12.018284844444445,9.778789,16.199721714285715,9.488819,5,11,3,15.859770476414582,5.986875639543419,-7.314083115958001
2022-11-13,14.042498,12.881562333333335,15.361705285714285,30.643125,5.480266414206331,12.026241420886075,9.8242795,16.248106952380954,14.532563,6,11,3,15.995382385236063,-1.3533896192511128,-0.5994947659849501
2022-11-14,20.011285,12.687960000000002,15.374686142857144,30.643125,5.209241183841275,12.032601851735015,9.86977,15.930180476190477,14.042498,0,11,3,16.2764607680847,-0.48506205552242926,4.219886287437731
2022-11-15,29.862661,16.195448666666667,15.610554285714286,30.643125,5.040317392978359,12.057692050314465,9.8787965,15.441199000000003,20.011285,1,11,3,16.781573165012645,3.1641868029251574,9.916901032062196
2022-11-16,7.855702,21.305481333333336,17.774703,30.643125,5.5925502497306265,12.113507,9.887823,15.448981904761906,29.862661,2,11,3,17.5369195154964,-3.578022137545146,-6.103195377951254
2022-11-17,6.694606,19.243216,15.773833285714286,30.643125,5.7819337438405505,12.100201359375001,9.8787965,16.25331447619048,7.855702,3,11,3,18.50428066840534,-6.532173495235595,-5.277501173169744
2022-11-18,10.867396,14.804323000000002,14.641162,30.643125,6.0041605663449245,12.083361498442367,9.86977,16.386363523809525,6.694606,4,11,3,19.596272060890882,-6.534548621535738,-2.1943274393551455
2022-11-19,14.532589,8.472568000000003,14.838101571428572,30.643125,5.9227122799724246,12.079585208074533,9.8787965,16.063232761904764,10.867396,5,11,3,20.711428604665958,-5.711251501731666,-0.4675881029342932
2022-11-20,17.653163,10.698197000000002,14.838105285714287,30.643125,5.6807759562440925,12.087179647058823,9.887823,15.08436561904762,14.532589,6,11,3,21.785767531463954,-2.291450649508455,-1.8411538819554991
2022-11-21,33.056172,14.351049333333336,15.353914571428572,30.643125,5.662468397804834,12.104358608024691,9.896939499999998,14.772456285714286,17.653163,0,11,3,22.78342674051353,11.205653092127225,-0.9329078326407583
2022-11-22,30.117476,21.747308000000004,17.217469857142856,33.056172,6.374946343855372,12.168825726153846,9.906056,15.010040476190479,33.056172,1,11,3,23.675044887231618,6.254803563642288,0.1876275491260948
2022-11-23,26.68839,26.942270333333337,17.253871999999998,33.056172,6.800916951972597,12.223882935582823,9.969429,15.803163238095241,30.117476,2,11,3,24.446713728309337,-1.3709249197390034,3.6126011914296647
2022-11-24,36.974948,29.954012666666667,19.944256,33.056172,6.995813455043659,12.268116902140672,10.032802,16.608418809523812,26.68839,3,11,3,25.101088436334564,12.455142810313943,-0.5812832466485105
2022-11-25,30.080426,31.260271333333332,24.27001914285714,36.974948,7.7090472372719345,12.343442606707317,10.087303,18.13853261904762,36.974948,4,11,3,25.613863189580087,-3.448033092966933,7.9145959033868465
2022-11-26,28.084689,31.247921333333334,27.01473771428571,36.974948,7.772140953952819,12.397354410334346,10.141804,20.48938238095238,30.080426,5,11,3,25.979537649898337,-3.280814277366165,5.385965627467829
2022-11-27,29.027998,31.71335433333333,28.950751999999998,36.974948,7.925858277869204,12.444891787878788,10.15082,23.74300428571429,28.084689,6,11,3,26.231127583075942,2.9453020977539337,-0.14843168082987646
2022-11-28,23.948185,29.064371000000005,30.575728428571427,36.974948,7.853248201075367,12.494991806646524,10.159836,26.74516961904762,29.027998,0,11,3,26.3307909964521,-3.5232759351511955,1.1406699386990908
2022-11-29,21.825505,27.020290666666668,29.27458742857143,36.974948,7.890574617643821,12.529489376506024,10.18705,28.84707271428572,23.948185,1,11,3,26.246014579765603,-8.51467006659341,4.094160486827807
2022-11-30,22.678823,24.933896000000004,28.09002014285714,36.974948,7.894169565555833,12.557405339339338,10.214264,29.600355952380955,21.825505,2,11,3,25.979045160633667,-7.582049038404283,4.281826877770616
2022-12-01,19.830398,22.817504333333336,27.517224857142857,36.974948,7.911542463498834,12.58770898502994,10.232546,29.313445333333334,22.678823,3,12,0,25.56068850858535,-4.7593102320779455,-0.9709802765074045
2022-12-02,17.797856,21.444908666666667,25.068003428571426,36.974948,7.906225518173877,12.609328952238807,10.250828,28.293944142857146,19.830398,4,12,0,25.012917932155766,-1.5854494200735152,-5.62961251208225
2022-12-03,32.511357,20.102359000000003,23.313350571428572,36.974948,7.87927321105184,12.624770997023811,10.250828,26.89174947619048,17.797856,5,12,0,24.337003059894453,11.257036905749636,-3.082682965644093
2022-12-04,27.739981,23.379870333333333,23.94573171428571,36.974948,8.024280598771659,12.683781637982195,10.250828,25.299526285714286,32.511357,6,12,0,23.5517982955368,9.64310112872581,-5.454918424262608
2022-12-05,21.662222,26.016398,23.76172928571429,36.974948,8.117820543061052,12.728326606508876,10.268980500000001,24.109028571428578,27.739981,0,12,0,22.816375447304186,-1.6517841865603842,0.4976307392561985
2022-12-06,57.783753,27.30452,23.435163142857142,36.974948,8.06917726666045,12.75468028023599,10.287133,23.673603857142858,21.662222,1,12,0,22.39332317160051,11.059107242053345,24.331322586346143
2022-12-07,4.626371,35.728652000000004,28.572055714285714,57.783753,10.379713642955512,12.887118729411764,10.305126000000001,23.71420804761905,57.783753,2,12,0,22.447497281965315,-1.7992657454199574,-16.021860536545358
2022-12-08,10.813204,28.024115333333338,25.993133999999998,57.783753,10.860197466352961,12.8628936627566,10.287133,25.25631604761905,4.626371,3,12,0,22.916075282015772,-5.969639525396518,-6.133231756619253
2022-12-09,23.839329,24.407776000000002,24.70496342857143,57.783753,10.973674076070372,12.856900418128655,10.305126000000001,26.000117619047618,10.813204,4,12,0,23.650258294613703,2.5985770691920305,-2.409506363805736
2022-12-10,21.880012,13.092968000000004,25.568030999999998,57.783753,10.979317861492197,12.888919160349854,10.323119,26.42338438095238,23.839329,5,12,0,24.51035640252432,-3.2647014755070383,0.6343570729827199
2022-12-11,8.545396,18.84418166666667,24.049267428571426,57.783753,10.891348463567933,12.915056058139536,10.3323405,25.422042809523813,21.880012,6,12,0,25.36517214480965,-9.605504955658816,-7.2142711891508355
2022-12-12,6.513181,18.08824566666667,21.30718385714286,57.783753,10.930657713347973,12.902390376811594,10.323119,24.774087285714284,8.545396,0,12,0,26.102943084249514,-7.394490745173451,-12.195271339076061
2022-12-13,4.64448,12.312863000000002,19.143035142857144,57.783753,11.218533762978842,12.883924453757226,10.305126000000001,23.641494095238098,6.513181,1,12,0,26.679912628762356,-1.7089760184045941,-20.326456610357763
2022-12-14,34.307589,6.567685666666669,11.551710428571429,57.783753,11.571695335244204,12.860179657060518,10.287133,21.499828809523816,4.64448,2,12,0,27.144873776747634,-1.1774079507825033,8.340123174034868
2022-12-15,61.684719,15.155083333333337,15.79188442857143,57.783753,11.796003437464151,12.92181014367816,10.305126000000001,17.33397647619048,34.307589,3,12,0,27.609276501142226,9.247867252305824,24.82757524655195
2022-12-16,65.242437,33.545595999999996,23.059243714285714,61.684719,13.78322487163315,13.06153194555874,10.323119,15.495543333333336,61.684719,4,12,0,28.154196787256645,10.832459585757865,26.255780626985484
